Processing /home/gridsan/akolodziej/TED/ted_365m.domain_summary.cath.globularity.taxid.tsv
Output will be written to outputs/nested_domain_pairs_validations.tsv
Processed 237290000 lines, found 232150 nested pairs, skipped 46544042 low quality
Processed 237300000 lines, found 232159 nested pairs, skipped 46546188 low quality
Processed 237310000 lines, found 232171 nested pairs, skipped 46548341 low quality
Processed 237320000 lines, found 232177 nested pairs, skipped 46550410 low quality
Processed 237330000 lines, found 232183 nested pairs, skipped 46552373 low quality
Processed 237340000 lines, found 232193 nested pairs, skipped 46554369 low quality
Processed 237350000 lines, found 232203 nested pairs, skipped 46556539 low quality
Processed 237360000 lines, found 232212 nested pairs, skipped 46558399 low quality
Processed 237370000 lines, found 232222 nested pairs, skipped 46560368 low quality
Processed 237380000 lines, found 232230 nested pairs, skipped 46562418 low quality
Processed 237390000 lines, found 232240 nested pairs, skipped 46564555 low quality
Processed 237400000 lines, found 232247 nested pairs, skipped 46566817 low quality
Processed 237410000 lines, found 232260 nested pairs, skipped 46569140 low quality
Processed 237420000 lines, found 232268 nested pairs, skipped 46571217 low quality
Processed 237430000 lines, found 232277 nested pairs, skipped 46573380 low quality
Processed 237440000 lines, found 232285 nested pairs, skipped 46575487 low quality
Processed 237450000 lines, found 232291 nested pairs, skipped 46577600 low quality
Processed 237460000 lines, found 232304 nested pairs, skipped 46579667 low quality
Processed 237470000 lines, found 232313 nested pairs, skipped 46581610 low quality
Processed 237480000 lines, found 232322 nested pairs, skipped 46583599 low quality
Processed 237490000 lines, found 232332 nested pairs, skipped 46585725 low quality
Processed 237500000 lines, found 232342 nested pairs, skipped 46587836 low quality
Processed 237510000 lines, found 232347 nested pairs, skipped 46589523 low quality
Processed 237520000 lines, found 232350 nested pairs, skipped 46591299 low quality
Processed 237530000 lines, found 232358 nested pairs, skipped 46593153 low quality
Processed 237540000 lines, found 232371 nested pairs, skipped 46595245 low quality
Processed 237550000 lines, found 232382 nested pairs, skipped 46596814 low quality
Processed 237560000 lines, found 232388 nested pairs, skipped 46598326 low quality
Processed 237570000 lines, found 232391 nested pairs, skipped 46599689 low quality
Processed 237580000 lines, found 232396 nested pairs, skipped 46601021 low quality
Processed 237590000 lines, found 232400 nested pairs, skipped 46602403 low quality
Processed 237600000 lines, found 232403 nested pairs, skipped 46603616 low quality
Processed 237610000 lines, found 232409 nested pairs, skipped 46604830 low quality
Processed 237620000 lines, found 232434 nested pairs, skipped 46607016 low quality
Processed 237630000 lines, found 232459 nested pairs, skipped 46609304 low quality
Processed 237640000 lines, found 232471 nested pairs, skipped 46611333 low quality
Processed 237650000 lines, found 232484 nested pairs, skipped 46613233 low quality
Processed 237660000 lines, found 232488 nested pairs, skipped 46615134 low quality
Processed 237670000 lines, found 232490 nested pairs, skipped 46616716 low quality
Processed 237680000 lines, found 232493 nested pairs, skipped 46618203 low quality
Processed 237690000 lines, found 232498 nested pairs, skipped 46619767 low quality
Processed 237700000 lines, found 232513 nested pairs, skipped 46621645 low quality
Processed 237710000 lines, found 232517 nested pairs, skipped 46623481 low quality
Processed 237720000 lines, found 232523 nested pairs, skipped 46625441 low quality
Processed 237730000 lines, found 232534 nested pairs, skipped 46627494 low quality
Processed 237740000 lines, found 232546 nested pairs, skipped 46629419 low quality
Processed 237750000 lines, found 232556 nested pairs, skipped 46631340 low quality
Processed 237760000 lines, found 232573 nested pairs, skipped 46633353 low quality
Processed 237770000 lines, found 232579 nested pairs, skipped 46635201 low quality
Processed 237780000 lines, found 232584 nested pairs, skipped 46637141 low quality
Processed 237790000 lines, found 232591 nested pairs, skipped 46638986 low quality
Processed 237800000 lines, found 232597 nested pairs, skipped 46640703 low quality
Processed 237810000 lines, found 232606 nested pairs, skipped 46642413 low quality
Processed 237820000 lines, found 232617 nested pairs, skipped 46644182 low quality
Processed 237830000 lines, found 232627 nested pairs, skipped 46646040 low quality
Processed 237840000 lines, found 232646 nested pairs, skipped 46647825 low quality
Processed 237850000 lines, found 232665 nested pairs, skipped 46649563 low quality
Processed 237860000 lines, found 232675 nested pairs, skipped 46651236 low quality
Processed 237870000 lines, found 232682 nested pairs, skipped 46653367 low quality
Processed 237880000 lines, found 232695 nested pairs, skipped 46655443 low quality
Processed 237890000 lines, found 232702 nested pairs, skipped 46657299 low quality
Processed 237900000 lines, found 232704 nested pairs, skipped 46658828 low quality
Processed 237910000 lines, found 232709 nested pairs, skipped 46660619 low quality
Processed 237920000 lines, found 232727 nested pairs, skipped 46662784 low quality
Processed 237930000 lines, found 232740 nested pairs, skipped 46664950 low quality
Processed 237940000 lines, found 232748 nested pairs, skipped 46666986 low quality
Processed 237950000 lines, found 232754 nested pairs, skipped 46668932 low quality
Processed 237960000 lines, found 232764 nested pairs, skipped 46670981 low quality
Processed 237970000 lines, found 232794 nested pairs, skipped 46673205 low quality
Processed 237980000 lines, found 232837 nested pairs, skipped 46675394 low quality
Processed 237990000 lines, found 232858 nested pairs, skipped 46677424 low quality
Processed 238000000 lines, found 232864 nested pairs, skipped 46679379 low quality
Processed 238010000 lines, found 232870 nested pairs, skipped 46681359 low quality
Processed 238020000 lines, found 232876 nested pairs, skipped 46683875 low quality
Processed 238030000 lines, found 232887 nested pairs, skipped 46685873 low quality
Processed 238040000 lines, found 232894 nested pairs, skipped 46687777 low quality
Processed 238050000 lines, found 232898 nested pairs, skipped 46689866 low quality
Processed 238060000 lines, found 232908 nested pairs, skipped 46691903 low quality
Processed 238070000 lines, found 232928 nested pairs, skipped 46694273 low quality
Processed 238080000 lines, found 232965 nested pairs, skipped 46696583 low quality
Processed 238090000 lines, found 232970 nested pairs, skipped 46698392 low quality
Processed 238100000 lines, found 232974 nested pairs, skipped 46699870 low quality
Processed 238110000 lines, found 232977 nested pairs, skipped 46701276 low quality
Processed 238120000 lines, found 232979 nested pairs, skipped 46703188 low quality
Processed 238130000 lines, found 232986 nested pairs, skipped 46705026 low quality
Processed 238140000 lines, found 232993 nested pairs, skipped 46706799 low quality
Processed 238150000 lines, found 232998 nested pairs, skipped 46708883 low quality
Processed 238160000 lines, found 233001 nested pairs, skipped 46710616 low quality
Processed 238170000 lines, found 233009 nested pairs, skipped 46712781 low quality
Processed 238180000 lines, found 233014 nested pairs, skipped 46714674 low quality
Processed 238190000 lines, found 233015 nested pairs, skipped 46716552 low quality
Processed 238200000 lines, found 233015 nested pairs, skipped 46717353 low quality
Processed 238210000 lines, found 233015 nested pairs, skipped 46718165 low quality
Processed 238220000 lines, found 233016 nested pairs, skipped 46718931 low quality
Processed 238230000 lines, found 233017 nested pairs, skipped 46719731 low quality
Processed 238240000 lines, found 233017 nested pairs, skipped 46720590 low quality
Processed 238250000 lines, found 233017 nested pairs, skipped 46721397 low quality
Processed 238260000 lines, found 233017 nested pairs, skipped 46722239 low quality
Processed 238270000 lines, found 233019 nested pairs, skipped 46723150 low quality
Processed 238280000 lines, found 233019 nested pairs, skipped 46724206 low quality
Processed 238290000 lines, found 233027 nested pairs, skipped 46725995 low quality
Processed 238300000 lines, found 233037 nested pairs, skipped 46728128 low quality
Processed 238310000 lines, found 233045 nested pairs, skipped 46730038 low quality
Processed 238320000 lines, found 233046 nested pairs, skipped 46731256 low quality
Processed 238330000 lines, found 233046 nested pairs, skipped 46732076 low quality
Processed 238340000 lines, found 233047 nested pairs, skipped 46732938 low quality
Processed 238350000 lines, found 233048 nested pairs, skipped 46733776 low quality
Processed 238360000 lines, found 233049 nested pairs, skipped 46734575 low quality
Processed 238370000 lines, found 233050 nested pairs, skipped 46735391 low quality
Processed 238380000 lines, found 233051 nested pairs, skipped 46736262 low quality
Processed 238390000 lines, found 233051 nested pairs, skipped 46737068 low quality
Processed 238400000 lines, found 233054 nested pairs, skipped 46737857 low quality
Processed 238410000 lines, found 233056 nested pairs, skipped 46739083 low quality
Processed 238420000 lines, found 233057 nested pairs, skipped 46740838 low quality
Processed 238430000 lines, found 233063 nested pairs, skipped 46742955 low quality
Processed 238440000 lines, found 233067 nested pairs, skipped 46744952 low quality
Processed 238450000 lines, found 233073 nested pairs, skipped 46746996 low quality
Processed 238460000 lines, found 233076 nested pairs, skipped 46748751 low quality
Processed 238470000 lines, found 233082 nested pairs, skipped 46750682 low quality
Processed 238480000 lines, found 233096 nested pairs, skipped 46752761 low quality
Processed 238490000 lines, found 233104 nested pairs, skipped 46754503 low quality
Processed 238500000 lines, found 233110 nested pairs, skipped 46756546 low quality
Processed 238510000 lines, found 233125 nested pairs, skipped 46758428 low quality
Processed 238520000 lines, found 233140 nested pairs, skipped 46760471 low quality
Processed 238530000 lines, found 233147 nested pairs, skipped 46762611 low quality
Processed 238540000 lines, found 233151 nested pairs, skipped 46764645 low quality
Processed 238550000 lines, found 233153 nested pairs, skipped 46766611 low quality
Processed 238560000 lines, found 233167 nested pairs, skipped 46768773 low quality
Processed 238570000 lines, found 233171 nested pairs, skipped 46770789 low quality
Processed 238580000 lines, found 233175 nested pairs, skipped 46772838 low quality
Processed 238590000 lines, found 233179 nested pairs, skipped 46774968 low quality
Processed 238600000 lines, found 233183 nested pairs, skipped 46776879 low quality
Processed 238610000 lines, found 233188 nested pairs, skipped 46778856 low quality
Processed 238620000 lines, found 233196 nested pairs, skipped 46780912 low quality
